,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
4155,1,1,5,9085,1,1,124.0,1,3,19,2.0,3.0,113.9,1,0,1,0,0,19.0,0,0.0,6.0,12.0,5.0,15.0,0,0.0,6.0,9.0,6.0,13.428571428571429,0,16.2,0.3,-0.92,Graduate
4157,1,1,5,9130,1,1,160.0,1,3,1,2.0,9.0,150.2,1,0,1,0,0,19.0,0,0.0,5.0,13.0,1.0,13.0,0,0.0,5.0,7.0,2.0,12.5,0,12.7,3.7,-1.7,Dropout
4158,1,1,2,9500,1,1,120.0,1,3,37,4.0,7.0,115.1,1,0,1,0,1,19.0,0,0.0,7.0,8.0,6.0,13.075,0,0.0,8.0,10.0,7.0,12.05,0,12.4,0.5,1.79,Graduate
4159,1,1,1,9670,1,1,140.0,1,19,19,5.0,9.0,131.3,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,13.5,0,0.0,6.0,9.0,6.0,13.666666666666666,0,10.8,1.4,1.74,Graduate
4160,1,44,1,9991,0,39,120.0,1,37,37,7.0,7.0,120.0,1,0,1,0,1,23.0,0,2.0,6.0,8.0,5.0,11.8,0,2.0,6.0,8.0,6.0,12.333333333333334,0,9.4,-0.8,-3.12,Graduate
4162,2,43,1,9853,1,1,133.1,100,19,22,5.0,7.0,100.0,0,0,1,0,0,33.0,1,0.0,6.0,6.0,6.0,12.166666666666666,0,0.0,6.0,9.0,3.0,11.0,0,7.6,2.6,0.32,Dropout
4163,1,17,2,9238,1,1,111.0,1,19,38,9.0,9.0,110.7,1,0,1,0,0,19.0,0,0.0,6.0,9.0,6.0,12.166666666666666,0,0.0,6.0,9.0,6.0,11.0,0,8.9,1.4,3.51,Graduate
4164,1,43,3,171,1,1,140.0,1,37,38,7.0,7.0,143.4,1,0,1,0,0,21.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
4165,1,1,6,9500,1,1,125.0,1,19,19,9.0,9.0,115.9,0,0,1,0,0,18.0,0,0.0,7.0,7.0,7.0,13.557142857142855,0,0.0,8.0,9.0,8.0,13.2,0,12.4,0.5,1.79,Graduate
4167,1,17,2,9070,1,1,136.0,1,19,38,4.0,7.0,140.9,1,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,14.333333333333334,0,0.0,6.0,6.0,6.0,13.5,0,9.4,-0.8,-3.12,Graduate
4168,1,1,2,9773,1,1,115.0,1,34,38,0.0,5.0,108.4,1,0,1,0,0,20.0,0,0.0,6.0,10.0,4.0,10.5,0,0.0,6.0,8.0,4.0,11.75,0,7.6,2.6,0.32,Graduate
4169,1,1,1,9773,1,1,116.0,1,37,37,0.0,5.0,114.3,1,0,1,0,0,20.0,0,0.0,4.0,8.0,0.0,0.0,0,0.0,4.0,8.0,0.0,0.0,0,7.6,2.6,0.32,Dropout
4173,1,1,2,9500,1,1,124.0,1,37,37,7.0,7.0,116.5,1,0,1,0,1,20.0,0,0.0,7.0,9.0,7.0,14.093333333333332,0,0.0,8.0,8.0,8.0,15.0,0,11.1,0.6,2.02,Graduate
4174,1,1,1,9238,1,1,163.0,1,37,37,5.0,6.0,155.0,0,0,1,0,1,21.0,0,0.0,6.0,6.0,6.0,13.333333333333334,0,0.0,6.0,8.0,6.0,13.166666666666666,0,9.4,-0.8,-3.12,Graduate
4175,1,43,1,9500,1,1,137.0,1,38,19,9.0,5.0,129.3,1,0,1,0,0,19.0,0,0.0,8.0,12.0,7.0,12.071428571428571,0,0.0,8.0,12.0,7.0,12.071428571428571,0,12.7,3.7,-1.7,Graduate
4176,1,1,3,9254,1,1,128.0,1,19,1,7.0,9.0,121.7,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,12.666666666666666,0,0.0,6.0,6.0,6.0,12.5,0,12.4,0.5,1.79,Graduate
4178,1,1,2,9500,1,1,133.1,1,19,38,7.0,9.0,125.5,1,0,1,0,1,21.0,0,0.0,7.0,9.0,7.0,13.2,0,0.0,8.0,9.0,7.0,13.2575,0,15.5,2.8,-4.06,Graduate
4179,1,17,4,9500,1,1,148.0,1,3,19,4.0,7.0,131.9,1,0,1,0,1,18.0,0,0.0,7.0,8.0,7.0,14.15,0,0.0,8.0,8.0,8.0,14.51125,0,15.5,2.8,-4.06,Graduate
4181,1,43,1,9853,1,1,110.0,1,37,37,9.0,9.0,107.7,0,1,0,0,0,28.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,5.0,10.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
4182,1,39,1,9130,1,1,133.1,1,44,40,2.0,2.0,115.5,0,0,1,0,0,36.0,0,0.0,7.0,13.0,5.0,12.2,0,0.0,7.0,14.0,3.0,11.4,0,11.1,0.6,2.02,Dropout
4183,1,1,1,9085,1,1,145.0,1,38,38,9.0,10.0,139.8,1,0,1,0,0,20.0,0,0.0,5.0,6.0,5.0,14.8,1,0.0,5.0,6.0,5.0,14.0,0,12.7,3.7,-1.7,Graduate
4184,1,1,1,9238,1,1,136.0,1,38,38,0.0,7.0,133.2,1,0,1,0,0,19.0,0,0.0,6.0,8.0,5.0,11.0,0,0.0,6.0,13.0,5.0,11.4,0,7.6,2.6,0.32,Graduate
4187,2,39,1,8014,0,1,150.0,1,37,38,3.0,7.0,134.5,0,0,1,0,0,28.0,0,0.0,6.0,8.0,5.0,11.833333333333334,0,0.0,6.0,6.0,6.0,13.0,0,16.2,0.3,-0.92,Graduate
4188,1,1,1,9670,1,1,112.0,1,37,1,7.0,0.0,110.6,0,0,1,0,0,20.0,0,0.0,5.0,7.0,4.0,11.75,0,0.0,5.0,7.0,5.0,11.8,1,7.6,2.6,0.32,Graduate
4189,1,42,1,9254,1,1,154.0,1,38,37,1.0,1.0,154.0,1,0,1,0,0,28.0,0,8.0,14.0,22.0,12.0,12.333333333333334,0,3.0,12.0,20.0,8.0,12.0,0,9.4,-0.8,-3.12,Graduate
4190,1,43,1,9991,0,39,160.0,1,37,37,9.0,9.0,160.0,0,0,1,0,0,24.0,0,3.0,10.0,16.0,3.0,11.666666666666666,0,3.0,10.0,8.0,6.0,11.833333333333334,0,9.4,-0.8,-3.12,Dropout
4193,1,17,2,9254,1,1,141.0,1,1,4,4.0,4.0,127.7,0,0,1,0,1,18.0,0,0.0,6.0,7.0,6.0,11.285714285714286,0,0.0,6.0,9.0,4.0,13.5,0,16.2,0.3,-0.92,Graduate
4194,1,1,5,9147,1,1,122.0,1,38,38,9.0,9.0,117.5,1,1,0,0,0,22.0,0,0.0,5.0,12.0,2.0,11.5,0,0.0,5.0,12.0,0.0,0.0,0,12.7,3.7,-1.7,Dropout
4195,1,1,5,9254,1,1,120.0,1,37,37,9.0,7.0,127.0,1,0,1,0,1,18.0,0,0.0,6.0,10.0,6.0,11.666666666666666,0,0.0,6.0,10.0,4.0,12.25,0,9.4,-0.8,-3.12,Graduate
4196,1,1,1,9500,1,1,139.0,1,19,37,5.0,5.0,125.5,0,0,1,0,1,21.0,0,0.0,8.0,8.0,7.0,13.514285714285714,0,0.0,8.0,8.0,7.0,13.514285714285714,0,12.7,3.7,-1.7,Graduate
4197,1,17,6,9773,1,1,138.0,1,1,1,4.0,2.0,140.5,1,0,1,0,0,19.0,0,0.0,6.0,7.0,6.0,13.0,0,0.0,6.0,9.0,6.0,13.714285714285714,0,7.6,2.6,0.32,Graduate
4199,1,1,1,9500,1,1,129.0,1,38,38,5.0,5.0,120.8,1,0,1,0,1,20.0,0,0.0,8.0,8.0,7.0,12.744285714285716,0,0.0,8.0,8.0,7.0,12.744285714285716,0,10.8,1.4,1.74,Graduate
4200,1,1,1,9147,1,1,133.1,1,37,37,5.0,7.0,95.0,0,0,1,0,0,20.0,0,0.0,5.0,10.0,4.0,11.75,0,0.0,5.0,8.0,5.0,11.8,0,11.1,0.6,2.02,Graduate
4201,1,17,1,8014,0,1,125.0,1,37,37,5.0,6.0,122.2,1,1,1,0,0,19.0,0,0.0,6.0,6.0,6.0,12.166666666666666,0,0.0,6.0,7.0,6.0,11.666666666666666,0,10.8,1.4,1.74,Graduate
4203,1,1,2,9070,1,1,137.0,1,19,38,9.0,9.0,127.2,1,0,1,0,1,20.0,0,1.0,6.0,9.0,5.0,13.4,1,0.0,6.0,9.0,6.0,12.375,0,13.9,-0.3,0.79,Graduate
4204,1,1,1,9238,1,1,123.0,1,34,38,0.0,7.0,120.2,1,0,1,0,0,20.0,0,0.0,6.0,9.0,5.0,11.8,0,0.0,6.0,10.0,4.0,11.5,0,7.6,2.6,0.32,Dropout
4205,1,1,3,9500,1,1,154.0,1,1,37,4.0,9.0,134.8,1,0,1,0,0,19.0,0,0.0,7.0,7.0,6.0,13.533333333333331,0,0.0,7.0,7.0,6.0,13.533333333333331,0,7.6,2.6,0.32,Graduate
4206,1,1,1,9254,1,1,144.0,1,19,19,9.0,9.0,142.6,1,0,1,0,1,18.0,0,0.0,6.0,7.0,6.0,14.166666666666666,0,0.0,6.0,10.0,4.0,14.0,0,15.5,2.8,-4.06,Graduate
4207,1,1,1,9500,1,1,153.0,1,38,37,7.0,8.0,147.9,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,14.652857142857142,0,0.0,8.0,9.0,8.0,14.755555555555556,0,12.4,0.5,1.79,Graduate
4208,1,1,1,171,1,1,152.0,1,1,38,4.0,9.0,160.4,1,0,0,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7.6,2.6,0.32,Dropout
4209,1,1,1,9147,1,1,150.0,103,37,37,9.0,9.0,134.6,0,0,1,1,0,20.0,1,0.0,5.0,5.0,5.0,13.6,0,0.0,5.0,7.0,5.0,13.0,0,9.4,-0.8,-3.12,Graduate
4210,1,1,1,9254,1,1,129.0,1,19,1,3.0,7.0,121.0,0,0,1,0,1,22.0,0,0.0,6.0,9.0,6.0,12.833333333333334,0,0.0,6.0,6.0,4.0,13.25,0,16.2,0.3,-0.92,Graduate
4211,1,1,1,9238,1,1,150.0,1,19,37,5.0,4.0,142.7,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,14.666666666666666,0,0.0,6.0,6.0,6.0,15.166666666666666,0,9.4,-0.8,-3.12,Graduate
4212,1,17,2,9773,1,1,125.0,1,1,1,4.0,8.0,115.6,1,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,13.333333333333334,0,0.0,6.0,6.0,6.0,14.666666666666666,0,12.4,0.5,1.79,Graduate
4213,1,1,1,9238,1,1,133.1,1,19,37,9.0,9.0,130.0,0,0,0,0,1,20.0,0,0.0,6.0,10.0,5.0,13.4,0,0.0,6.0,9.0,5.0,11.4,0,10.8,1.4,1.74,Graduate
4214,1,1,2,9500,1,1,140.0,1,38,37,5.0,6.0,124.3,1,0,1,0,1,19.0,0,0.0,7.0,9.0,7.0,13.3125,0,0.0,8.0,8.0,8.0,15.6375,0,13.9,-0.3,0.79,Graduate
4215,1,1,1,171,1,1,140.0,1,19,37,5.0,6.0,137.9,1,1,0,0,0,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.9,1.4,3.51,Dropout
4216,1,1,6,9773,1,1,133.1,1,1,37,3.0,3.0,100.0,1,1,0,0,0,20.0,0,0.0,4.0,4.0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
4217,1,1,2,9773,1,1,132.0,1,1,2,9.0,3.0,128.2,1,0,1,0,1,19.0,0,0.0,6.0,7.0,6.0,12.333333333333334,0,0.0,6.0,6.0,6.0,13.5,0,9.4,-0.8,-3.12,Graduate
4219,1,16,4,9238,1,1,135.0,1,37,37,9.0,9.0,121.0,1,0,1,0,0,18.0,0,0.0,6.0,8.0,5.0,13.0,0,0.0,6.0,7.0,6.0,11.833333333333334,0,10.8,1.4,1.74,Graduate
4220,1,1,1,9670,1,1,133.1,1,34,38,0.0,4.0,147.0,0,0,1,0,0,22.0,0,0.0,5.0,6.0,2.0,12.5,0,0.0,5.0,5.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
4221,1,1,1,9238,1,1,168.0,1,37,37,9.0,9.0,149.5,0,0,1,0,0,18.0,0,0.0,6.0,10.0,6.0,17.0,0,0.0,6.0,11.0,6.0,16.0,0,12.4,0.5,1.79,Graduate
4222,1,1,1,9238,1,1,143.0,1,19,1,9.0,9.0,144.4,1,0,1,0,0,20.0,0,0.0,6.0,7.0,6.0,13.5,0,0.0,6.0,6.0,6.0,13.0,0,10.8,1.4,1.74,Graduate
4223,1,17,2,9254,1,1,116.0,1,19,38,5.0,5.0,116.0,1,0,1,0,0,19.0,0,0.0,6.0,7.0,6.0,12.714285714285714,0,0.0,6.0,6.0,6.0,11.833333333333334,0,8.9,1.4,3.51,Graduate
4224,1,43,1,9500,1,1,134.0,1,38,19,5.0,8.0,120.7,0,0,1,0,1,19.0,0,0.0,7.0,9.0,6.0,13.0,0,0.0,8.0,11.0,8.0,13.927272727272726,0,16.2,0.3,-0.92,Graduate
4225,1,44,1,9238,1,39,140.0,1,38,19,5.0,0.0,141.8,0,0,1,0,0,21.0,0,3.0,6.0,7.0,6.0,12.571428571428571,0,2.0,6.0,6.0,6.0,13.5,0,12.4,0.5,1.79,Graduate
4226,1,17,2,8014,0,1,133.0,1,19,1,5.0,5.0,119.7,1,0,1,0,1,19.0,0,0.0,6.0,10.0,4.0,11.5,0,0.0,6.0,11.0,6.0,11.5,0,9.4,-0.8,-3.12,Dropout
4227,1,1,6,9238,1,1,125.0,1,38,1,7.0,4.0,118.4,1,0,1,0,1,19.0,0,0.0,6.0,6.0,6.0,13.5,0,0.0,6.0,7.0,6.0,13.285714285714286,0,11.1,0.6,2.02,Graduate
4229,2,39,1,9085,1,1,133.1,1,36,36,5.0,5.0,128.2,0,0,0,0,1,28.0,0,0.0,5.0,14.0,1.0,12.0,3,0.0,5.0,5.0,0.0,0.0,5,9.4,-0.8,-3.12,Dropout
4230,2,43,1,9500,1,1,137.0,1,3,3,2.0,2.0,115.0,0,0,1,0,0,28.0,0,0.0,7.0,8.0,7.0,14.95,0,0.0,8.0,8.0,8.0,14.7375,0,13.9,-0.3,0.79,Graduate
4232,1,43,1,9670,1,1,134.0,1,1,38,4.0,4.0,120.7,0,1,0,0,0,19.0,0,0.0,6.0,13.0,3.0,10.666666666666666,0,0.0,6.0,6.0,4.0,12.25,0,15.5,2.8,-4.06,Dropout
4233,1,1,5,9500,1,1,139.0,1,38,38,9.0,5.0,130.5,1,0,1,0,0,19.0,0,0.0,8.0,8.0,7.0,14.992857142857142,0,0.0,8.0,8.0,7.0,14.992857142857142,0,10.8,1.4,1.74,Graduate
4236,1,43,1,9773,1,1,132.0,1,38,19,9.0,9.0,125.0,1,0,1,1,1,20.0,0,0.0,6.0,6.0,6.0,12.333333333333334,0,0.0,6.0,7.0,6.0,14.0,0,12.4,0.5,1.79,Graduate
4238,1,1,1,9085,1,1,123.0,1,38,19,4.0,7.0,127.2,0,1,0,1,0,20.0,0,0.0,5.0,7.0,3.0,11.333333333333334,0,0.0,5.0,8.0,2.0,11.5,0,7.6,2.6,0.32,Dropout
4239,1,39,1,9085,1,40,130.0,1,3,2,3.0,2.0,160.0,1,0,1,0,0,27.0,0,0.0,6.0,7.0,6.0,16.142857142857142,0,0.0,6.0,7.0,6.0,14.666666666666666,0,13.9,-0.3,0.79,Graduate
4240,1,51,1,9085,1,1,125.0,1,1,1,9.0,4.0,120.0,0,0,1,0,0,22.0,0,0.0,6.0,8.0,6.0,14.833333333333334,0,0.0,6.0,10.0,5.0,13.833333333333334,0,11.1,0.6,2.02,Graduate
4241,1,1,3,9500,1,1,140.0,1,37,37,9.0,9.0,141.5,1,1,0,0,0,19.0,0,0.0,8.0,8.0,7.0,13.327142857142857,0,0.0,8.0,8.0,7.0,13.327142857142857,0,10.8,1.4,1.74,Dropout
4242,1,17,1,9238,1,1,111.0,1,19,38,3.0,3.0,111.4,1,0,0,0,0,19.0,0,0.0,6.0,13.0,4.0,11.0,0,0.0,6.0,13.0,2.0,11.5,0,12.7,3.7,-1.7,Dropout
4244,1,1,1,171,1,1,150.0,1,3,3,2.0,5.0,154.6,1,0,1,0,0,19.0,0,6.0,12.0,13.0,12.0,12.333333333333334,0,4.0,11.0,12.0,10.0,12.727272727272728,0,8.9,1.4,3.51,Dropout
4245,1,18,4,9853,1,1,118.0,1,19,37,9.0,6.0,111.4,1,1,0,0,0,20.0,0,0.0,7.0,9.0,0.0,0.0,0,0.0,6.0,6.0,0.0,0.0,0,11.1,0.6,2.02,Dropout
4246,2,43,1,9991,0,1,150.0,1,38,19,3.0,3.0,120.1,0,0,0,0,0,39.0,0,11.0,6.0,15.0,12.0,11.916666666666666,0,8.0,13.0,14.0,8.0,11.25,0,10.8,1.4,1.74,Dropout
4247,2,39,2,8014,0,19,100.0,1,37,37,4.0,7.0,100.0,0,1,1,0,0,37.0,0,0.0,6.0,9.0,6.0,11.833333333333334,0,0.0,6.0,7.0,6.0,11.0,0,7.6,2.6,0.32,Graduate
4248,2,39,1,9500,1,3,130.0,1,1,1,4.0,6.0,140.0,0,1,0,0,0,30.0,0,3.0,7.0,11.0,3.0,12.333333333333334,0,3.0,7.0,9.0,3.0,11.666666666666666,0,13.9,-0.3,0.79,Dropout
4249,2,43,1,9991,0,3,130.0,1,37,37,9.0,9.0,130.0,0,0,1,0,0,41.0,0,5.0,10.0,11.0,10.0,14.3,0,5.0,10.0,10.0,10.0,14.2,0,12.7,3.7,-1.7,Graduate
4250,2,39,1,9500,1,19,133.1,1,37,37,5.0,7.0,100.0,0,0,0,0,0,40.0,0,0.0,8.0,11.0,5.0,11.832,4,0.0,8.0,11.0,5.0,11.832,4,9.4,-0.8,-3.12,Dropout
4251,1,1,1,9147,1,1,112.0,1,9,22,4.0,3.0,106.1,0,0,1,0,0,20.0,0,0.0,5.0,13.0,2.0,10.0,1,0.0,5.0,10.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
4252,2,1,1,9991,0,1,144.0,1,19,19,9.0,9.0,151.4,0,0,1,0,0,28.0,0,0.0,5.0,5.0,5.0,12.0,0,0.0,5.0,6.0,5.0,11.6,0,7.6,2.6,0.32,Graduate
4253,1,18,2,9853,1,1,120.0,1,19,37,9.0,4.0,113.7,1,1,0,0,0,19.0,0,0.0,7.0,11.0,5.0,12.2,0,0.0,7.0,13.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
4254,1,1,1,9670,1,1,121.0,1,37,37,5.0,9.0,116.5,1,0,1,0,0,23.0,0,0.0,5.0,7.0,3.0,11.333333333333334,0,0.0,5.0,5.0,4.0,11.25,0,7.6,2.6,0.32,Dropout
4255,1,7,1,8014,0,9,120.0,1,2,3,2.0,2.0,120.0,0,0,1,0,0,18.0,0,10.0,6.0,8.0,13.0,13.846153846153848,0,7.0,11.0,15.0,9.0,12.555555555555555,0,15.5,2.8,-4.06,Dropout
4256,1,39,1,9500,1,1,100.0,1,1,19,4.0,8.0,122.0,0,0,1,0,0,24.0,0,0.0,8.0,8.0,7.0,12.412857142857144,0,0.0,8.0,8.0,7.0,12.412857142857144,0,10.8,1.4,1.74,Graduate
4258,1,1,2,9500,1,1,123.0,1,19,19,7.0,7.0,120.8,1,0,1,0,0,19.0,0,0.0,8.0,11.0,7.0,12.545714285714286,0,0.0,8.0,11.0,7.0,12.545714285714286,0,10.8,1.4,1.74,Graduate
4259,1,1,1,9773,1,1,134.0,1,37,19,9.0,10.0,141.4,1,0,1,0,0,19.0,0,0.0,6.0,12.0,3.0,13.0,0,0.0,6.0,13.0,2.0,14.0,0,9.4,-0.8,-3.12,Dropout
4260,1,39,1,9003,1,1,123.0,1,37,37,9.0,9.0,110.0,0,1,0,0,0,48.0,0,0.0,6.0,6.0,0.0,0.0,0,0.0,6.0,6.0,0.0,0.0,0,11.1,0.6,2.02,Dropout
4261,2,43,1,9991,0,2,120.0,1,37,37,9.0,9.0,120.0,0,0,0,0,0,38.0,0,9.0,12.0,12.0,9.0,12.22222222222222,2,9.0,12.0,12.0,9.0,13.0,0,9.4,-0.8,-3.12,Dropout
4262,1,17,1,9147,1,1,131.0,1,1,37,3.0,7.0,120.2,0,0,1,0,0,19.0,0,0.0,5.0,10.0,5.0,13.285714285714286,0,0.0,5.0,8.0,5.0,13.0,0,12.7,3.7,-1.7,Graduate
4263,2,39,1,9991,0,12,133.1,1,37,1,9.0,4.0,138.4,0,0,1,1,0,30.0,0,0.0,5.0,7.0,3.0,11.666666666666666,0,0.0,5.0,8.0,1.0,11.0,0,7.6,2.6,0.32,Dropout
4264,1,44,1,9003,1,39,150.0,1,37,19,9.0,9.0,150.0,0,0,1,1,1,24.0,0,0.0,6.0,9.0,6.0,13.555555555555555,0,0.0,6.0,7.0,6.0,12.666666666666666,0,13.9,-0.3,0.79,Graduate
4265,1,17,5,9773,1,1,134.0,1,1,19,9.0,5.0,121.8,1,0,1,1,0,19.0,0,0.0,6.0,6.0,6.0,13.166666666666666,0,0.0,6.0,8.0,6.0,12.428571428571429,0,16.2,0.3,-0.92,Graduate
4267,1,1,1,9254,1,1,117.0,1,1,1,5.0,5.0,116.3,1,0,1,1,1,21.0,0,0.0,6.0,6.0,6.0,11.666666666666666,0,0.0,6.0,7.0,5.0,12.2,0,10.8,1.4,1.74,Graduate
4268,1,1,2,9991,0,1,143.0,1,5,1,4.0,4.0,131.5,0,0,1,1,0,19.0,0,0.0,5.0,11.0,4.0,11.0,0,0.0,5.0,8.0,4.0,12.25,0,15.5,2.8,-4.06,Dropout
4270,1,17,1,9070,1,1,132.0,1,37,38,9.0,7.0,138.0,0,0,1,1,1,18.0,0,0.0,6.0,6.0,6.0,13.666666666666666,0,0.0,6.0,6.0,6.0,12.0,0,12.4,0.5,1.79,Graduate
4271,1,17,4,9119,1,1,138.0,1,1,3,1.0,4.0,127.5,1,0,1,1,0,19.0,0,0.0,5.0,6.0,5.0,14.6,0,0.0,5.0,5.0,5.0,15.2,0,8.9,1.4,3.51,Dropout
4272,1,1,1,9500,1,1,131.0,1,1,19,9.0,9.0,127.0,0,0,1,1,1,19.0,0,0.0,8.0,8.0,7.0,12.514285714285714,0,0.0,8.0,8.0,7.0,12.514285714285714,0,12.7,3.7,-1.7,Graduate
4276,2,39,1,9147,1,1,133.1,1,1,19,4.0,7.0,114.0,0,0,0,1,0,29.0,0,0.0,5.0,5.0,1.0,13.0,0,0.0,5.0,5.0,0.0,0.0,0,8.9,1.4,3.51,Dropout
4277,1,17,1,9119,1,1,116.0,1,19,37,5.0,5.0,116.7,1,0,1,1,0,21.0,0,0.0,5.0,10.0,1.0,10.0,0,0.0,5.0,8.0,3.0,13.666666666666666,3,7.6,2.6,0.32,Dropout
4278,1,1,3,9773,1,1,123.0,1,1,1,4.0,7.0,125.1,1,1,1,1,1,18.0,0,0.0,6.0,6.0,6.0,14.333333333333334,0,0.0,6.0,6.0,6.0,15.333333333333334,0,11.1,0.6,2.02,Graduate
4279,1,17,1,9254,1,1,133.0,1,19,1,9.0,9.0,137.2,0,0,1,1,1,20.0,0,0.0,6.0,6.0,0.0,0.0,0,0.0,6.0,12.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
4280,1,39,1,9991,0,1,133.1,1,19,37,9.0,7.0,111.4,0,0,1,1,0,27.0,0,0.0,5.0,7.0,1.0,11.0,0,0.0,5.0,7.0,0.0,0.0,0,13.9,-0.3,0.79,Dropout
4282,1,18,2,9147,1,1,140.0,1,37,37,5.0,9.0,124.3,1,0,1,1,0,20.0,0,0.0,5.0,7.0,4.0,10.75,0,0.0,5.0,12.0,3.0,10.571428571428571,0,10.8,1.4,1.74,Dropout
4283,1,39,1,9147,1,19,100.0,1,38,19,7.0,9.0,132.0,0,1,0,1,0,28.0,0,0.0,5.0,7.0,1.0,11.0,0,0.0,5.0,9.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
4286,1,1,1,9085,1,1,134.0,1,37,19,9.0,9.0,136.8,1,0,1,1,0,20.0,0,0.0,5.0,8.0,5.0,12.8,0,0.0,5.0,9.0,4.0,13.666666666666666,1,10.8,1.4,1.74,Graduate
4287,1,44,1,9085,1,39,160.0,1,1,1,4.0,4.0,160.0,0,0,1,1,0,21.0,0,1.0,5.0,15.0,3.0,12.333333333333334,2,0.0,5.0,7.0,5.0,11.4,0,9.4,-0.8,-3.12,Graduate
4288,1,44,1,9003,1,39,130.0,1,1,3,9.0,2.0,130.0,1,1,0,1,0,23.0,0,0.0,6.0,12.0,2.0,11.333333333333334,0,0.0,6.0,8.0,2.0,13.0,0,13.9,-0.3,0.79,Dropout
4289,1,1,1,9238,1,1,141.0,1,19,1,7.0,3.0,128.8,1,0,1,1,0,18.0,0,0.0,6.0,10.0,5.0,11.6,0,0.0,6.0,6.0,6.0,11.166666666666666,0,10.8,1.4,1.74,Graduate
4290,1,1,1,171,1,1,147.0,1,1,12,4.0,4.0,148.4,1,0,1,1,1,20.0,0,8.0,14.0,15.0,12.0,10.923076923076923,0,7.0,13.0,14.0,11.0,12.181818181818182,0,11.1,0.6,2.02,Graduate
4291,1,1,1,171,1,1,137.0,1,1,38,4.0,5.0,130.4,1,0,1,1,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,15.5,2.8,-4.06,Graduate
4292,2,39,1,9500,1,3,130.0,1,1,1,4.0,6.0,126.0,0,0,1,1,0,32.0,0,0.0,7.0,7.0,7.0,13.62857142857143,0,0.0,8.0,8.0,8.0,13.9125,0,13.9,-0.3,0.79,Graduate
4293,1,1,6,9254,1,1,119.0,1,19,19,9.0,9.0,118.7,1,0,1,1,0,20.0,0,0.0,6.0,16.0,3.0,10.333333333333334,0,0.0,6.0,16.0,1.0,11.0,0,10.8,1.4,1.74,Dropout
4294,1,39,1,9003,1,1,130.0,1,38,37,7.0,7.0,120.0,0,0,1,1,0,32.0,0,12.0,6.0,8.0,18.0,13.736842105263158,0,10.0,13.0,15.0,12.0,13.75,1,15.5,2.8,-4.06,Graduate
4296,1,44,1,9070,1,39,120.0,1,1,38,5.0,5.0,116.3,1,0,1,1,1,21.0,0,2.0,7.0,7.0,4.0,11.5,0,5.0,9.0,10.0,7.0,12.142857142857142,0,12.4,0.5,1.79,Graduate
4297,1,1,1,9773,1,1,130.0,1,38,37,9.0,6.0,133.9,0,0,1,1,1,19.0,0,0.0,6.0,8.0,5.0,14.0,0,0.0,6.0,8.0,6.0,13.0,0,10.8,1.4,1.74,Graduate
4298,1,39,1,9991,0,39,150.0,1,19,19,9.0,9.0,150.3,0,0,1,1,0,24.0,0,0.0,5.0,7.0,3.0,11.333333333333334,0,0.0,5.0,6.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
4299,1,17,1,9147,1,1,120.0,1,38,38,9.0,8.0,118.3,0,0,1,1,0,18.0,0,0.0,5.0,13.0,1.0,10.0,0,0.0,5.0,5.0,1.0,10.0,0,12.7,3.7,-1.7,Dropout
